employee_id,department,database_criticality,days_since_last_rotation,reminders_ignored,magic_link_clicked,caused_breach
EMP-4385,IT,Low,76,1,1,0
EMP-4386,Engineering,Critical,344,11,1,1
EMP-4387,HR,Critical,112,3,1,0
EMP-4388,HR,High,293,9,0,1
EMP-4389,Sales,High,251,12,0,1
EMP-4390,Marketing,High,319,10,1,1
EMP-4391,Marketing,Critical,316,6,1,1
EMP-4392,IT,Critical,315,7,1,1
EMP-4393,Marketing,High,320,9,0,1
EMP-4394,Sales,Medium,354,3,0,1
EMP-4395,HR,High,338,11,1,1
EMP-4396,IT,Critical,393,9,0,1
EMP-4397,IT,Medium,241,6,1,1
EMP-4398,Finance,Medium,199,9,0,0
EMP-4399,Marketing,Critical,149,3,1,0
EMP-4400,Sales,Critical,350,7,0,1
EMP-4401,Finance,Medium,389,7,0,0
EMP-4402,Engineering,Medium,374,3,0,0
EMP-4403,Engineering,Low,95,1,0,0
EMP-4404,Engineering,Critical,297,8,1,1
EMP-4405,IT,Critical,101,2,1,0
EMP-4406,IT,Medium,385,7,0,1
EMP-4407,Marketing,Low,131,3,1,0
EMP-4408,IT,Medium,319,3,0,0
EMP-4409,HR,Critical,304,3,0,1
EMP-4410,HR,High,105,1,1,0
EMP-4411,HR,Medium,352,8,1,1
EMP-4412,Finance,Critical,316,4,1,0
EMP-4413,HR,Medium,291,4,0,0
EMP-4414,Marketing,Critical,247,5,1,0
EMP-4415,IT,Low,313,12,1,0
EMP-4416,Finance,Low,171,3,0,0
EMP-4417,Finance,High,143,1,1,0
EMP-4418,IT,Low,213,10,0,1
EMP-4419,Engineering,High,164,2,1,0
EMP-4420,Finance,Critical,319,11,0,1
EMP-4421,Finance,High,318,3,1,1
EMP-4422,Marketing,Medium,131,3,1,0
EMP-4423,IT,Low,285,5,0,1
EMP-4424,Sales,High,372,10,1,1
EMP-4425,Engineering,Low,67,0,1,0
EMP-4426,IT,High,335,11,1,1
EMP-4427,Engineering,Low,212,9,1,0
EMP-4428,IT,Low,211,3,1,1
EMP-4429,Marketing,Low,233,10,1,1
EMP-4430,IT,Critical,37,0,0,1
EMP-4431,HR,Medium,385,5,0,1
EMP-4432,IT,Low,255,10,1,1
EMP-4433,HR,Low,127,2,1,0
EMP-4434,Sales,High,153,3,1,0
EMP-4435,Sales,Critical,271,10,1,1
EMP-4436,HR,High,390,6,0,1
EMP-4437,Engineering,Medium,350,11,1,1
EMP-4438,Engineering,Critical,243,5,1,0
EMP-4439,Engineering,Medium,328,5,1,0
EMP-4440,Sales,Low,320,7,1,0
EMP-4441,HR,Medium,227,7,1,1
EMP-4442,Sales,Low,92,2,0,1
EMP-4443,Engineering,Low,301,7,0,1
EMP-4444,Sales,Medium,261,8,0,1
EMP-4445,Sales,Low,163,2,1,0
EMP-4446,Finance,Medium,147,1,1,0
EMP-4447,Sales,Low,245,7,0,1
EMP-4448,Sales,Medium,380,8,0,1
EMP-4449,Sales,High,295,9,1,1
EMP-4450,Marketing,Critical,135,3,1,0
EMP-4451,Engineering,Critical,173,4,0,0
EMP-4452,Finance,Low,378,5,1,0
EMP-4453,IT,Medium,278,7,1,1
EMP-4454,Sales,Low,301,3,1,0
EMP-4455,Sales,Low,233,9,1,1
EMP-4456,Sales,Low,137,3,1,0
EMP-4457,IT,High,333,10,1,0
EMP-4458,Engineering,Medium,72,0,1,0
EMP-4459,IT,Low,276,4,1,0
EMP-4460,Sales,Critical,344,9,1,1
EMP-4461,Sales,Critical,90,3,1,0
EMP-4462,Finance,High,227,4,0,1
EMP-4463,Sales,Medium,293,4,1,0
EMP-4464,Engineering,Medium,231,6,0,1
EMP-4465,HR,High,201,4,1,0
EMP-4466,Sales,High,363,9,0,1
EMP-4467,Engineering,Low,368,4,1,1
EMP-4468,Engineering,High,86,1,1,1
EMP-4469,Engineering,Critical,137,2,1,0
EMP-4470,IT,High,184,11,0,0
EMP-4471,IT,Critical,107,4,0,0
EMP-4472,Finance,High,169,3,1,0
EMP-4473,Finance,Low,106,1,1,0
EMP-4474,Sales,Medium,144,1,1,0
EMP-4475,HR,Critical,286,11,1,1
EMP-4476,Marketing,High,208,7,1,1
EMP-4477,HR,High,123,3,1,0
EMP-4478,Engineering,Medium,157,4,1,0
EMP-4479,Engineering,Medium,32,1,1,0
EMP-4480,Marketing,Medium,360,9,1,1
EMP-4481,Marketing,Critical,300,12,1,1
EMP-4482,Engineering,High,121,4,1,0
EMP-4483,Sales,Critical,209,12,1,1
EMP-4484,HR,High,214,4,1,1
EMP-4485,IT,Critical,343,6,1,0
EMP-4486,Finance,Low,236,6,1,0
EMP-4487,Marketing,Low,46,1,0,0
EMP-4488,Finance,Critical,270,10,1,1
EMP-4489,IT,High,316,9,1,1
EMP-4490,HR,Medium,83,1,0,0
EMP-4491,Marketing,Low,380,5,0,0
EMP-4492,HR,High,101,4,1,0
EMP-4493,IT,Critical,310,10,1,0
EMP-4494,Sales,Critical,187,4,1,0
EMP-4495,Sales,Medium,348,11,1,1
EMP-4496,Finance,Low,85,1,1,0
EMP-4497,Sales,Medium,315,9,0,1
EMP-4498,Sales,High,128,2,1,0
EMP-4499,Marketing,Low,168,1,1,0
EMP-4500,Finance,Medium,247,6,1,0
EMP-4501,Marketing,Medium,171,4,1,0
EMP-4502,HR,Medium,358,10,1,1
EMP-4503,Sales,Critical,124,2,0,0
EMP-4504,Marketing,Critical,65,0,1,0
EMP-4505,Finance,Medium,201,11,0,0
EMP-4506,Marketing,High,61,1,1,0
EMP-4507,Marketing,Critical,271,3,1,0
EMP-4508,IT,High,170,3,1,0
EMP-4509,Sales,High,351,8,1,1
EMP-4510,Engineering,Medium,30,1,0,0
EMP-4511,Engineering,Medium,282,4,0,1
EMP-4512,IT,High,146,4,1,0
EMP-4513,Marketing,Medium,161,1,1,0
EMP-4514,Finance,Low,185,4,0,0
EMP-4515,HR,Low,257,9,1,1
EMP-4516,Sales,Medium,235,3,1,1
EMP-4517,Finance,Critical,156,3,1,0
EMP-4518,HR,Critical,384,5,1,0
EMP-4519,Finance,Medium,259,3,0,0
EMP-4520,Marketing,Critical,354,8,1,1
EMP-4521,Finance,Low,55,1,1,0
EMP-4522,Sales,Low,206,11,1,1
EMP-4523,Sales,Low,231,8,1,0
EMP-4524,Marketing,High,157,4,1,0
EMP-4525,IT,Medium,345,3,0,1
EMP-4526,Sales,Low,300,8,1,1
EMP-4527,Marketing,Critical,246,3,1,0
EMP-4528,IT,Critical,326,12,1,1
EMP-4529,Marketing,Medium,147,2,1,0
EMP-4530,Finance,High,182,10,0,1
EMP-4531,Marketing,Critical,295,12,1,0
EMP-4532,Engineering,Low,393,3,1,0
EMP-4533,HR,Low,47,1,0,0
EMP-4534,HR,High,167,3,1,0
EMP-4535,Engineering,Medium,47,0,0,0
EMP-4536,IT,Medium,342,7,0,1
EMP-4537,IT,Medium,215,3,1,0
EMP-4538,Finance,Low,199,9,1,1
EMP-4539,Finance,High,322,5,1,1
EMP-4540,Sales,Medium,281,3,1,0
EMP-4541,Finance,Low,291,9,0,1
EMP-4542,HR,High,48,0,1,0
EMP-4543,Marketing,Low,129,2,1,0
EMP-4544,IT,High,374,11,1,1
EMP-4545,Marketing,Medium,242,3,1,1
EMP-4546,IT,High,268,3,0,0
EMP-4547,Sales,Low,309,10,0,1
EMP-4548,Marketing,Medium,212,9,1,1
EMP-4549,Engineering,High,335,8,1,1
EMP-4550,Sales,High,182,8,0,1
EMP-4551,Sales,High,327,12,0,1
EMP-4552,Finance,Critical,369,11,0,1
EMP-4553,Marketing,Medium,348,4,1,0
EMP-4554,Finance,Low,358,3,1,0
EMP-4555,Marketing,Medium,249,12,0,1
EMP-4556,Finance,Critical,300,11,0,1
EMP-4557,Sales,Low,220,6,0,1
EMP-4558,Engineering,Medium,125,3,1,0
EMP-4559,Finance,Low,202,6,1,0
EMP-4560,Marketing,Low,207,10,1,1
EMP-4561,Finance,Low,174,4,1,0
EMP-4562,IT,Medium,351,12,1,1
EMP-4563,Marketing,High,94,4,1,0
EMP-4564,Sales,Medium,349,8,1,0
EMP-4565,Engineering,Medium,300,8,0,1
EMP-4566,Sales,High,131,1,1,0
EMP-4567,Marketing,Critical,319,12,1,1
EMP-4568,IT,Medium,122,2,1,0
EMP-4569,Engineering,Critical,208,9,0,1
EMP-4570,IT,Critical,215,10,0,1
EMP-4571,Sales,Medium,289,9,1,1
EMP-4572,HR,Critical,44,1,0,0
EMP-4573,Marketing,Medium,306,3,1,0
EMP-4574,Finance,Medium,211,4,1,0
EMP-4575,Sales,Medium,379,11,1,1
EMP-4576,Marketing,Critical,112,2,1,0
EMP-4577,Engineering,Critical,340,5,1,1
EMP-4578,Marketing,Low,360,10,1,1
EMP-4579,Marketing,Low,130,2,1,0
EMP-4580,Engineering,Medium,357,8,0,1
EMP-4581,Sales,Medium,84,1,1,0
EMP-4582,Marketing,Medium,156,1,1,0
EMP-4583,Marketing,Critical,101,4,1,0
EMP-4584,Finance,Medium,196,11,1,0
EMP-4585,Marketing,Medium,382,5,1,1
EMP-4586,IT,Medium,348,6,1,0
EMP-4587,IT,Low,333,4,1,0
EMP-4588,IT,Critical,95,4,1,0
EMP-4589,IT,Critical,383,8,0,1
EMP-4590,Marketing,Critical,51,1,1,0
EMP-4591,Engineering,Critical,345,9,1,1
EMP-4592,Marketing,Critical,387,7,0,1
EMP-4593,Finance,Critical,279,12,1,1
EMP-4594,HR,High,330,3,0,1
EMP-4595,Finance,Medium,353,8,1,1
EMP-4596,Engineering,High,375,7,0,1
EMP-4597,Finance,Critical,384,8,0,1
EMP-4598,Sales,Low,118,4,1,0
EMP-4599,IT,Critical,243,3,1,1
EMP-4600,IT,Low,61,1,1,0
EMP-4601,HR,Critical,95,2,0,0
EMP-4602,Finance,Critical,215,3,1,1
EMP-4603,HR,Critical,220,10,1,0
EMP-4604,Engineering,Medium,331,5,1,0
EMP-4605,Finance,High,216,4,1,0
EMP-4606,Finance,Medium,173,1,1,0
EMP-4607,Marketing,High,79,0,0,0
EMP-4608,HR,Medium,227,4,1,1
EMP-4609,HR,Low,232,9,0,1
EMP-4610,HR,Critical,232,10,1,1
EMP-4611,Engineering,Medium,74,1,0,0
EMP-4612,Marketing,High,140,1,0,0
EMP-4613,Sales,High,291,6,1,1
EMP-4614,Marketing,High,104,3,1,0
EMP-4615,IT,Low,282,7,1,1
EMP-4616,HR,High,249,5,1,1
EMP-4617,Finance,Medium,88,1,1,0
EMP-4618,Sales,Medium,261,5,1,0
EMP-4619,Finance,Critical,63,1,0,0
EMP-4620,Finance,High,354,4,0,1
EMP-4621,Engineering,Medium,211,7,1,1
EMP-4622,Sales,Low,50,1,1,0
EMP-4623,HR,Medium,69,1,1,0
EMP-4624,HR,Low,46,1,1,0
EMP-4625,Sales,Critical,281,12,0,1
EMP-4626,IT,High,130,1,0,1
EMP-4627,HR,Critical,129,1,1,0
EMP-4628,IT,Low,96,1,0,0
EMP-4629,Engineering,High,222,8,1,1
EMP-4630,Marketing,Medium,157,3,1,0
EMP-4631,Marketing,Critical,151,1,1,0
EMP-4632,Engineering,High,202,10,1,1
EMP-4633,IT,Critical,183,11,1,1
EMP-4634,Marketing,Low,256,4,0,0
EMP-4635,Marketing,High,220,9,1,1
EMP-4636,Engineering,Critical,399,11,0,1
EMP-4637,Engineering,Low,369,12,1,1
EMP-4638,Engineering,Low,267,5,1,1
EMP-4639,HR,Critical,262,5,1,1
EMP-4640,IT,High,357,4,1,0
EMP-4641,Sales,Low,136,3,1,0
EMP-4642,Marketing,High,47,1,0,1
EMP-4643,Sales,Critical,72,0,1,0
EMP-4644,HR,Critical,329,6,1,0
EMP-4645,Engineering,Low,323,8,1,1
EMP-4646,Finance,Low,44,0,1,0
EMP-4647,Sales,Medium,277,5,1,0
EMP-4648,IT,Low,166,1,1,1
EMP-4649,Finance,High,177,4,1,0
EMP-4650,Finance,Critical,183,12,0,0
EMP-4651,HR,Critical,267,8,0,1
EMP-4652,Marketing,High,117,4,0,1
EMP-4653,Engineering,Low,248,8,0,1
EMP-4654,IT,High,346,9,1,1
EMP-4655,Finance,Medium,162,1,1,0
EMP-4656,HR,Critical,268,3,0,1
EMP-4657,HR,Critical,381,6,1,1
EMP-4658,IT,Medium,169,2,1,0
EMP-4659,Marketing,Critical,330,7,1,1
EMP-4660,Sales,Medium,331,11,1,1
EMP-4661,Sales,Medium,39,0,1,0
EMP-4662,Marketing,Medium,333,9,0,1
EMP-4663,Sales,High,298,10,0,1
EMP-4664,HR,High,101,2,0,0
EMP-4665,HR,Medium,98,1,0,0
EMP-4666,Engineering,Critical,274,10,1,1
EMP-4667,Sales,High,387,8,1,0
EMP-4668,IT,Critical,227,4,1,0
EMP-4669,Finance,Low,293,7,1,1
EMP-4670,Marketing,Low,390,9,0,1
EMP-4671,Engineering,High,56,0,0,0
EMP-4672,Marketing,Medium,312,10,1,1
EMP-4673,HR,Critical,141,4,0,0
EMP-4674,Marketing,High,241,4,1,1
EMP-4675,Finance,Low,232,9,1,1
EMP-4676,Sales,Low,128,4,1,0
EMP-4677,Engineering,Low,373,4,1,0
EMP-4678,Finance,High,63,0,0,0
EMP-4679,HR,Critical,111,3,1,0
EMP-4680,Marketing,Critical,335,8,1,1
EMP-4681,Marketing,Medium,103,3,0,0
EMP-4682,Engineering,Medium,186,3,0,0
EMP-4683,IT,Medium,190,3,1,0
EMP-4684,Engineering,High,254,8,0,1
EMP-4685,Marketing,High,197,5,0,1
EMP-4686,Finance,Low,100,4,0,0
EMP-4687,Finance,Low,42,0,1,0
EMP-4688,Marketing,Medium,393,5,1,1
EMP-4689,Sales,Medium,244,4,0,0
EMP-4690,HR,Medium,365,7,1,1
EMP-4691,Marketing,Critical,137,4,1,0
EMP-4692,Engineering,Low,138,1,1,0
EMP-4693,Engineering,Low,127,2,1,0
EMP-4694,HR,Medium,392,6,1,1
EMP-4695,Sales,Medium,392,7,1,1
EMP-4696,IT,High,353,10,1,1
EMP-4697,HR,Low,305,12,0,1
EMP-4698,IT,Medium,129,1,1,0
EMP-4699,Engineering,Critical,75,1,1,0
EMP-4700,Engineering,High,54,1,1,0
EMP-4701,IT,Low,156,3,0,0
EMP-4702,Finance,Critical,110,2,1,0
EMP-4703,IT,High,52,1,1,0
EMP-4704,Engineering,Low,182,8,1,1
EMP-4705,Engineering,Low,251,4,1,0
EMP-4706,HR,Low,342,10,0,0
EMP-4707,Sales,Critical,223,3,0,1
EMP-4708,Marketing,High,380,11,1,1
EMP-4709,IT,High,257,9,0,1
EMP-4710,Sales,Critical,258,7,1,1
EMP-4711,Marketing,Low,220,4,1,0
EMP-4712,Sales,High,218,3,1,1
EMP-4713,HR,Medium,45,1,1,0
EMP-4714,Marketing,Medium,184,10,0,0
EMP-4715,Sales,High,342,3,0,1
EMP-4716,HR,Medium,171,2,1,0
EMP-4717,HR,High,196,4,1,0
EMP-4718,Engineering,High,139,2,1,0
EMP-4719,Engineering,High,211,10,1,1
EMP-4720,IT,Medium,397,8,0,0
EMP-4721,IT,Critical,46,0,1,0
EMP-4722,Engineering,Critical,347,5,0,1
EMP-4723,Engineering,Medium,38,1,0,0
EMP-4724,HR,Low,280,10,1,1
EMP-4725,Finance,Medium,274,5,1,1
EMP-4726,Finance,Low,185,7,1,1
EMP-4727,HR,Critical,315,3,1,1
EMP-4728,Finance,Critical,303,8,1,1
EMP-4729,Engineering,Medium,205,3,0,0
EMP-4730,Engineering,Low,331,4,1,0
EMP-4731,IT,Low,96,2,1,0
EMP-4732,Engineering,Critical,365,9,0,1
EMP-4733,Finance,Low,244,4,1,0
EMP-4734,HR,Medium,278,5,1,1
EMP-4735,IT,Medium,91,2,1,0
EMP-4736,Marketing,High,70,1,1,0
EMP-4737,Marketing,Low,354,9,1,1
EMP-4738,Finance,High,230,6,0,1
EMP-4739,Sales,Low,248,3,0,1
EMP-4740,HR,High,363,3,0,1
EMP-4741,Marketing,Medium,302,11,0,0
EMP-4742,Sales,Low,185,11,1,0
EMP-4743,HR,Medium,204,10,0,1
EMP-4744,IT,Critical,395,9,0,1
EMP-4745,Finance,Medium,240,9,1,1
EMP-4746,Sales,Critical,335,6,1,1
EMP-4747,IT,Low,115,1,0,0
EMP-4748,Finance,Critical,250,7,0,1
EMP-4749,IT,Medium,211,7,0,1
EMP-4750,Marketing,High,258,12,1,1
EMP-4751,Finance,High,243,3,1,1
EMP-4752,HR,High,284,10,0,1
EMP-4753,HR,Critical,80,0,1,0
EMP-4754,Sales,Medium,309,3,1,1
EMP-4755,IT,Critical,260,3,1,1
EMP-4756,Marketing,Critical,82,0,1,0
EMP-4757,Sales,High,229,12,0,1
EMP-4758,Sales,Medium,91,4,1,0
EMP-4759,Sales,Critical,389,11,1,1
EMP-4760,Engineering,Low,236,8,0,1
EMP-4761,Marketing,Low,194,8,1,0
EMP-4762,IT,Low,120,2,1,0
EMP-4763,Marketing,Low,350,12,1,1
EMP-4764,Marketing,Low,202,6,0,1
EMP-4765,Sales,Critical,337,6,1,1
EMP-4766,HR,Critical,173,1,0,0
EMP-4767,IT,Critical,123,2,1,0
EMP-4768,Marketing,Medium,243,12,0,1
EMP-4769,IT,High,119,1,1,0
EMP-4770,IT,High,361,4,1,0
EMP-4771,Marketing,Medium,288,11,1,1
EMP-4772,Engineering,Critical,56,1,1,0
EMP-4773,HR,Medium,35,0,1,0
EMP-4774,Sales,Medium,150,3,0,0
EMP-4775,HR,Medium,209,6,0,0
EMP-4776,Marketing,Medium,369,6,1,1
EMP-4777,Marketing,Critical,330,10,1,1
EMP-4778,IT,Critical,121,1,1,0
EMP-4779,HR,Medium,48,1,0,0
EMP-4780,HR,Critical,30,0,1,0
EMP-4781,IT,High,118,1,0,1
EMP-4782,Finance,Critical,345,3,1,0
EMP-4783,Finance,Medium,385,7,1,0
EMP-4784,HR,Low,383,3,1,0
EMP-4785,HR,Low,215,10,1,1
EMP-4786,IT,Critical,323,7,1,1
EMP-4787,HR,High,358,11,0,1
EMP-4788,Finance,Critical,117,2,1,0
EMP-4789,IT,Medium,193,7,1,0
EMP-4790,Sales,High,153,2,1,0
EMP-4791,Engineering,High,321,9,1,1
EMP-4792,Marketing,Medium,160,4,1,0
EMP-4793,Finance,High,161,4,1,0
EMP-4794,Engineering,High,201,7,0,1
EMP-4795,Engineering,Low,165,1,1,0
EMP-4796,Sales,Critical,85,0,0,0
EMP-4797,Marketing,High,263,8,1,1
EMP-4798,Engineering,High,389,5,1,0
EMP-4799,Marketing,Low,110,3,0,0
EMP-4800,Marketing,Critical,280,9,1,1
EMP-4801,IT,Low,163,4,1,0
EMP-4802,HR,High,179,3,1,0
EMP-4803,HR,Critical,88,0,0,0
EMP-4804,Finance,Low,116,4,1,0
EMP-4805,Finance,Critical,114,4,0,1
EMP-4806,HR,Critical,257,12,1,0
EMP-4807,HR,Low,180,7,1,0
EMP-4808,Finance,Critical,379,7,1,1
EMP-4809,Sales,Medium,265,4,1,0
EMP-4810,Sales,Critical,261,3,0,1
EMP-4811,Sales,Low,209,12,0,1
EMP-4812,HR,Critical,57,0,0,1
EMP-4813,Marketing,High,262,3,1,0
EMP-4814,Finance,Medium,167,1,1,0
EMP-4815,HR,Critical,249,5,1,1
EMP-4816,Marketing,High,390,6,0,1
EMP-4817,Finance,Critical,338,7,1,1
EMP-4818,Finance,High,30,0,1,0
EMP-4819,Sales,Critical,321,9,1,1
EMP-4820,HR,Low,202,6,0,1
EMP-4821,Finance,Critical,381,7,1,1
EMP-4822,Engineering,Low,53,1,0,0
EMP-4823,HR,Critical,400,9,0,1
EMP-4824,Finance,Critical,287,5,1,0
EMP-4825,Finance,High,150,4,1,1
EMP-4826,Marketing,Critical,324,7,1,1
EMP-4827,Sales,Critical,176,1,1,0
EMP-4828,Finance,Medium,128,3,1,0
EMP-4829,Finance,Critical,373,3,1,0
EMP-4830,Engineering,Critical,208,3,1,0
EMP-4831,IT,Critical,278,4,1,1
EMP-4832,Sales,Critical,54,0,1,0
EMP-4833,Sales,Medium,377,6,1,1
EMP-4834,Marketing,High,101,4,1,0
EMP-4835,Finance,Low,396,9,0,1
EMP-4836,Engineering,High,397,6,1,1
EMP-4837,Marketing,Critical,400,8,0,1
EMP-4838,Engineering,Low,297,5,0,1
EMP-4839,Finance,Low,269,4,1,0
EMP-4840,Marketing,Medium,241,5,1,0
EMP-4841,Finance,High,177,1,0,0
EMP-4842,Engineering,Medium,295,9,1,1
EMP-4843,HR,Critical,32,1,1,0
EMP-4844,Marketing,Low,244,4,1,1
EMP-4845,IT,Low,296,6,0,0
EMP-4846,Sales,Low,96,3,1,0
EMP-4847,Finance,High,289,5,1,1
EMP-4848,Finance,Critical,389,8,0,1
EMP-4849,Engineering,High,104,3,0,0
EMP-4850,IT,Medium,344,3,1,0
EMP-4851,Sales,Medium,363,3,1,0
EMP-4852,Finance,Low,151,3,0,0
EMP-4853,Engineering,High,86,1,0,1
EMP-4854,Sales,Medium,155,3,0,0
EMP-4855,IT,High,118,1,1,0
EMP-4856,HR,Critical,61,1,1,0
EMP-4857,IT,Medium,108,4,0,0
EMP-4858,Sales,High,168,1,1,0
EMP-4859,Marketing,Medium,225,5,0,0
EMP-4860,Marketing,Medium,79,0,1,0
EMP-4861,Marketing,Critical,265,11,1,1
EMP-4862,Engineering,High,64,0,1,1
EMP-4863,Sales,Low,138,2,1,0
EMP-4864,IT,Medium,138,4,1,0
EMP-4865,IT,Low,207,11,1,1
EMP-4866,Marketing,Low,210,9,1,1
EMP-4867,Marketing,High,106,1,1,0
EMP-4868,Marketing,Medium,205,12,1,0
EMP-4869,Engineering,High,230,9,0,1
EMP-4870,Sales,Low,289,8,1,1
EMP-4871,IT,Low,83,0,1,0
EMP-4872,Marketing,Critical,33,0,0,0
EMP-4873,Marketing,High,31,0,0,1
EMP-4874,IT,Low,47,0,1,0
EMP-4875,Engineering,Medium,286,11,1,1
EMP-4876,Engineering,Medium,169,3,1,0
EMP-4877,Marketing,High,381,9,1,1
EMP-4878,Engineering,Medium,57,0,0,0
EMP-4879,Engineering,High,136,3,1,0
EMP-4880,Engineering,Critical,373,4,1,1
EMP-4881,Marketing,Critical,235,9,0,1
EMP-4882,Engineering,High,50,0,1,1
EMP-4883,IT,Low,380,9,1,1
EMP-4884,Marketing,Medium,335,4,1,1
EMP-4885,IT,High,397,9,1,1
EMP-4886,Engineering,Low,222,12,1,1
EMP-4887,HR,Critical,117,4,1,0
EMP-4888,Engineering,High,326,8,1,0
EMP-4889,Engineering,Medium,42,1,0,1
EMP-4890,HR,Critical,128,1,1,0
EMP-4891,Finance,High,304,6,0,1
EMP-4892,IT,Critical,179,1,1,0
EMP-4893,HR,Medium,364,6,0,1
EMP-4894,Marketing,Critical,54,0,1,0
EMP-4895,Finance,Critical,66,0,1,0
EMP-4896,IT,Critical,251,5,1,0
EMP-4897,HR,High,132,1,0,0
EMP-4898,Sales,Critical,210,12,1,1
EMP-4899,IT,High,51,1,0,0
EMP-4900,Engineering,Medium,287,6,1,0
EMP-4901,Engineering,Critical,220,6,1,1
EMP-4902,Sales,High,144,4,1,0
EMP-4903,Finance,High,62,1,0,0
EMP-4904,Sales,Low,129,2,0,0
EMP-4905,Finance,Critical,111,3,1,0
EMP-4906,Engineering,Low,317,8,1,1
EMP-4907,Sales,Medium,63,1,0,0
EMP-4908,Marketing,Critical,370,10,1,1
EMP-4909,Finance,Low,339,10,0,1
EMP-4910,HR,Medium,158,2,1,0
EMP-4911,Finance,Critical,55,0,1,0
EMP-4912,HR,Critical,90,1,1,0
EMP-4913,Engineering,High,301,11,0,1
EMP-4914,Sales,Low,301,5,0,0
EMP-4915,Engineering,Medium,219,11,1,0
EMP-4916,Sales,Medium,346,3,1,1
EMP-4917,Finance,High,193,10,0,0
EMP-4918,Sales,Low,195,5,1,0
EMP-4919,HR,Low,64,1,1,0
EMP-4920,Marketing,High,251,7,1,1
EMP-4921,IT,Critical,56,0,1,1
EMP-4922,HR,Critical,295,11,0,1
EMP-4923,HR,Medium,179,1,1,0
EMP-4924,Engineering,Medium,199,6,1,1
EMP-4925,IT,High,98,4,1,0
EMP-4926,Marketing,Critical,128,1,1,0
EMP-4927,Engineering,Critical,197,4,0,0
EMP-4928,Engineering,Critical,201,6,1,1
EMP-4929,IT,High,213,3,0,1
EMP-4930,Sales,Critical,57,0,0,0
EMP-4931,Marketing,Medium,90,4,1,0
EMP-4932,Engineering,High,326,11,1,1
EMP-4933,IT,Medium,58,0,1,0
EMP-4934,Engineering,Critical,316,9,1,1
EMP-4935,Finance,High,129,1,1,1
EMP-4936,Sales,Critical,240,6,1,1
EMP-4937,Marketing,Critical,198,11,0,0
EMP-4938,Engineering,Critical,295,7,1,1
EMP-4939,Sales,Medium,171,2,0,0
EMP-4940,Sales,Critical,95,2,1,0
EMP-4941,Finance,Medium,36,1,1,0
EMP-4942,IT,Medium,109,4,1,0
EMP-4943,Sales,High,107,1,1,1
EMP-4944,Engineering,Medium,262,8,0,1
EMP-4945,Marketing,Low,281,6,1,1
EMP-4946,Finance,Low,254,3,1,1
EMP-4947,Finance,High,359,10,1,1
EMP-4948,HR,High,101,4,1,0
EMP-4949,Finance,Medium,103,4,0,1
EMP-4950,IT,Medium,160,3,1,0
EMP-4951,Finance,High,215,5,1,1
EMP-4952,HR,Critical,58,1,1,0
EMP-4953,Engineering,High,225,11,0,1
EMP-4954,Sales,Critical,310,3,0,0
EMP-4955,Sales,Low,62,1,0,0
EMP-4956,Sales,Low,310,7,1,1
EMP-4957,Engineering,High,379,11,1,1
EMP-4958,Finance,Low,63,1,1,0
EMP-4959,Engineering,Medium,114,3,1,0
EMP-4960,IT,High,358,12,1,1
EMP-4961,Sales,Medium,229,6,1,1
EMP-4962,IT,Low,97,3,1,0
EMP-4963,Marketing,Low,175,4,1,0
EMP-4964,Marketing,Medium,292,8,1,1
EMP-4965,HR,Medium,210,4,0,1
EMP-4966,IT,Medium,115,4,0,0
EMP-4967,HR,Low,211,11,1,0
EMP-4968,Engineering,Critical,285,9,0,1
EMP-4969,Engineering,Critical,254,5,0,1
EMP-4970,Finance,Critical,150,1,1,0
EMP-4971,HR,High,260,4,1,0
EMP-4972,Marketing,Low,143,2,1,0
EMP-4973,Marketing,Low,159,4,0,0
EMP-4974,IT,Low,350,12,0,1
EMP-4975,Engineering,Critical,192,4,1,1
EMP-4976,Marketing,Low,36,1,0,0
EMP-4977,HR,Low,301,4,1,1
EMP-4978,Engineering,High,108,1,1,0
EMP-4979,HR,High,211,8,1,1
EMP-4980,Sales,Critical,167,4,1,0
EMP-4981,Finance,Critical,262,6,1,1
EMP-4982,Marketing,Low,325,11,1,0
EMP-4983,Marketing,Medium,297,12,1,0
EMP-4984,HR,Medium,86,1,1,0
EMP-4985,Marketing,Low,316,3,1,0
EMP-4986,Finance,Medium,117,4,1,0
EMP-4987,Marketing,Critical,52,0,1,1
EMP-4988,IT,Low,118,1,1,0
EMP-4989,Marketing,High,80,1,0,0
EMP-4990,Engineering,Low,315,8,0,0
EMP-4991,Engineering,Low,42,1,1,0
EMP-4992,IT,Critical,255,11,0,1
EMP-4993,Sales,Medium,270,5,1,0
EMP-4994,HR,Critical,132,2,1,1
EMP-4995,HR,High,349,5,1,0
EMP-4996,Finance,Low,220,6,1,1
EMP-4997,HR,Low,187,8,0,0
EMP-4998,Finance,High,262,3,0,0
EMP-4999,IT,High,104,1,1,1
EMP-5000,Finance,Critical,234,9,1,1
