employee_id,department,role,database_name,days_to_expiry,total_rotations,successful_rotations,failed_rotations,reminders_ignored,avg_response_hours,login_frequency_per_week,password_strength_score,uses_mfa,breach_risk_score,caused_breach
EMP-2601,Infrastructure,Manager,PostgreSQL,142,2,2,0,1,17,3,5,0,0,0
EMP-2602,Security,Developer,CockroachDB,108,7,4,3,1,31,16,5,0,0,0
EMP-2603,QA,Intern,MariaDB,133,5,4,1,2,62,33,8,1,0,0
EMP-2604,HR,Developer,Redis,89,5,5,0,0,47,36,9,1,0,0
EMP-2605,Infrastructure,Developer,MySQL,-19,4,3,1,9,18,12,4,1,100,1
EMP-2606,HR,Engineer,MySQL,53,10,10,0,1,58,1,9,0,0,0
EMP-2607,HR,Developer,CockroachDB,-22,14,8,6,9,71,27,8,0,100,0
EMP-2608,HR,Engineer,Redis,117,13,11,2,1,47,31,5,1,0,0
EMP-2609,Finance,Tech Lead,SQL Server,-30,15,12,3,10,10,22,7,1,100,1
EMP-2610,Operations,Developer,CockroachDB,4,15,15,0,2,33,23,4,1,0,0
EMP-2611,Finance,Junior Developer,MariaDB,5,12,8,4,4,165,34,6,1,2.5,0
EMP-2612,Security,Manager,SQL Server,123,15,11,4,1,18,25,6,0,0,0
EMP-2613,Data Science,Senior Developer,Redis,32,3,2,1,0,32,13,7,0,0,0
EMP-2614,HR,Intern,PostgreSQL,77,6,4,2,2,120,10,8,1,0,0
EMP-2615,Finance,Intern,Oracle,107,0,0,0,2,53,34,8,1,0,0
EMP-2616,Data Science,Senior Developer,MySQL,17,9,7,2,2,2,23,8,1,0,0
EMP-2617,QA,Manager,MariaDB,1,11,8,3,5,2,34,10,1,0,0
EMP-2618,HR,Developer,PostgreSQL,52,2,2,0,2,26,19,2,0,0.33,0
EMP-2619,HR,Developer,Oracle,98,13,7,6,2,42,32,10,1,0,0
EMP-2620,Finance,Senior Developer,MySQL,36,3,2,1,1,16,35,10,1,0,0
EMP-2621,HR,Developer,MongoDB,99,15,13,2,1,15,15,5,1,0,0
EMP-2622,Operations,Junior Developer,PostgreSQL,64,3,3,0,2,165,27,10,1,0,0
EMP-2623,QA,Analyst,MongoDB,42,2,1,1,1,57,18,7,1,0,0
EMP-2624,Security,Engineer,MongoDB,61,5,4,1,2,28,38,3,1,0,0
EMP-2625,Finance,Developer,MariaDB,5,5,5,0,3,21,7,2,1,0,0
EMP-2626,Infrastructure,Junior Developer,Oracle,8,3,2,1,2,37,38,10,0,0,0
EMP-2627,Data Science,Senior Developer,MariaDB,98,0,0,0,0,24,37,6,1,0,0
EMP-2628,Security,Senior Developer,SQL Server,94,4,4,0,2,25,25,10,1,0,0
EMP-2629,Operations,Analyst,Oracle,10,8,8,0,0,42,2,6,1,0,0
EMP-2630,Security,Intern,Redis,19,4,2,2,1,43,13,7,0,0,0
EMP-2631,Infrastructure,Manager,MySQL,30,11,11,0,2,35,37,10,0,0,0
EMP-2632,QA,Developer,SQL Server,101,8,6,2,0,28,4,8,0,0,0
EMP-2633,Operations,Manager,CockroachDB,34,1,1,0,0,11,26,10,0,0,0
EMP-2634,Data Science,Manager,Redis,-32,8,7,1,4,9,5,2,1,92.5,1
EMP-2635,Data Science,Engineer,CockroachDB,11,10,8,2,0,47,29,10,1,0,0
EMP-2636,Data Science,Junior Developer,CockroachDB,-7,3,2,1,9,138,37,10,1,72.0,1
EMP-2637,Data Science,Junior Developer,MySQL,89,14,13,1,1,56,34,2,0,0,0
EMP-2638,QA,Junior Developer,CockroachDB,-11,8,4,4,8,124,2,10,1,95.67,1
EMP-2639,HR,Engineer,Redis,-16,6,3,3,8,36,1,7,0,100,1
EMP-2640,Operations,Analyst,CockroachDB,130,0,0,0,0,31,6,8,1,0,0
EMP-2641,Engineering,Tech Lead,Oracle,-11,3,2,1,11,10,3,5,0,100,1
EMP-2642,Finance,Manager,Redis,129,2,1,1,0,24,4,4,1,0,0
EMP-2643,Data Science,Manager,MariaDB,57,8,8,0,0,16,36,8,0,0,0
EMP-2644,Finance,Developer,PostgreSQL,-2,0,0,0,8,29,8,6,0,68.83,1
EMP-2645,Operations,Manager,MongoDB,-29,5,4,1,3,36,12,9,1,71.0,1
EMP-2646,QA,Tech Lead,MongoDB,97,5,3,2,0,26,10,10,1,0,0
EMP-2647,Finance,Intern,CockroachDB,126,0,0,0,1,141,29,10,0,0,0
EMP-2648,Engineering,Senior Developer,MongoDB,145,4,2,2,2,36,34,7,1,0,0
EMP-2649,QA,Analyst,SQL Server,138,0,0,0,2,25,21,8,0,0,0
EMP-2650,Operations,Tech Lead,MariaDB,110,5,3,2,2,2,12,3,0,8.33,0
EMP-2651,Finance,Senior Developer,MariaDB,-6,6,5,1,8,25,34,9,1,19.17,0
EMP-2652,Infrastructure,Analyst,Oracle,-31,11,6,5,11,16,12,6,1,100,1
EMP-2653,Data Science,Manager,MariaDB,141,9,8,1,0,19,27,5,1,0,0
EMP-2654,Security,Junior Developer,Redis,66,0,0,0,1,92,19,10,1,0,0
EMP-2655,Infrastructure,Tech Lead,PostgreSQL,3,0,0,0,2,33,7,7,0,0,0
EMP-2656,Infrastructure,Intern,MongoDB,-38,11,7,4,5,45,22,6,1,100,1
EMP-2657,Engineering,Intern,MongoDB,-11,12,7,5,5,77,19,3,1,73.83,1
EMP-2658,Data Science,Intern,SQL Server,74,15,11,4,1,153,36,9,1,0,0
EMP-2659,Engineering,Tech Lead,Oracle,56,9,9,0,2,33,14,6,1,0,0
EMP-2660,Infrastructure,Engineer,MongoDB,-5,6,5,1,7,12,24,8,1,7.0,0
EMP-2661,Engineering,Junior Developer,MongoDB,-19,11,8,3,12,57,25,2,0,100,1
EMP-2662,QA,Junior Developer,MongoDB,117,1,1,0,2,106,31,10,0,0,0
EMP-2663,HR,Junior Developer,MongoDB,98,3,3,0,2,158,22,8,1,0,0
EMP-2664,Engineering,Manager,CockroachDB,40,5,5,0,1,6,14,8,0,0,0
EMP-2665,Engineering,Intern,Redis,129,2,1,1,2,121,31,9,1,0,0
EMP-2666,Finance,Developer,Oracle,16,9,7,2,1,68,5,7,1,0,0
EMP-2667,HR,Tech Lead,SQL Server,33,4,4,0,1,24,2,10,1,0,0
EMP-2668,HR,Developer,MySQL,39,4,3,1,2,30,5,10,1,0,0
EMP-2669,Data Science,Engineer,Oracle,51,13,11,2,0,16,18,8,1,0,0
EMP-2670,Security,Senior Developer,PostgreSQL,41,10,7,3,2,9,8,7,0,0,0
EMP-2671,Security,Senior Developer,PostgreSQL,14,6,3,3,0,9,35,5,1,0,0
EMP-2672,Operations,Analyst,MongoDB,-10,8,8,0,5,52,28,3,0,22.67,0
EMP-2673,Infrastructure,Tech Lead,SQL Server,-7,4,3,1,8,25,10,5,0,80.17,1
EMP-2674,Infrastructure,Engineer,PostgreSQL,-18,5,3,2,11,37,22,8,0,100,1
EMP-2675,HR,Tech Lead,PostgreSQL,-24,0,0,0,8,14,37,9,0,100,1
EMP-2676,QA,Intern,MongoDB,10,2,1,1,1,66,29,7,0,0,0
EMP-2677,Operations,Developer,MariaDB,87,1,1,0,0,15,33,5,1,0,0
EMP-2678,Data Science,Junior Developer,MongoDB,-7,9,6,3,11,36,21,7,0,100,1
EMP-2679,Security,Junior Developer,CockroachDB,12,10,8,2,1,141,31,10,0,0,0
EMP-2680,HR,Junior Developer,PostgreSQL,27,14,12,2,0,146,7,3,0,0,0
EMP-2681,HR,Engineer,Oracle,20,14,14,0,1,37,8,4,0,0,0
EMP-2682,QA,Developer,MariaDB,76,6,6,0,0,69,16,5,1,0,0
EMP-2683,Infrastructure,Manager,MongoDB,76,2,2,0,1,15,36,2,1,0,0
EMP-2684,Infrastructure,Tech Lead,MySQL,146,5,4,1,0,35,11,5,0,0,0
EMP-2685,Infrastructure,Senior Developer,MySQL,57,6,6,0,2,2,40,9,1,0,0
EMP-2686,Finance,Manager,MySQL,19,13,13,0,2,7,4,5,1,0,0
EMP-2687,Engineering,Manager,SQL Server,31,12,12,0,1,11,29,7,1,0,0
EMP-2688,Infrastructure,Senior Developer,MariaDB,86,8,5,3,0,29,19,9,0,0,0
EMP-2689,Security,Developer,Oracle,-40,7,6,1,10,44,32,6,0,100,1
EMP-2690,Infrastructure,Intern,CockroachDB,65,0,0,0,2,152,17,8,0,13.33,0
EMP-2691,QA,Developer,SQL Server,140,15,14,1,2,23,18,4,1,0,0
EMP-2692,HR,Manager,MariaDB,76,8,8,0,2,13,40,9,1,0,0
EMP-2693,Data Science,Intern,MySQL,13,2,1,1,0,35,17,8,1,0,0
EMP-2694,Operations,Engineer,Oracle,53,1,1,0,2,14,7,5,0,0,0
EMP-2695,Security,Tech Lead,MySQL,16,13,7,6,0,8,19,5,0,0,0
EMP-2696,Infrastructure,Intern,PostgreSQL,-25,15,10,5,5,126,26,7,0,100,1
EMP-2697,Security,Analyst,MongoDB,92,10,6,4,2,42,10,8,0,0,0
EMP-2698,HR,Senior Developer,Redis,148,3,3,0,1,32,3,5,0,0,0
EMP-2699,QA,Analyst,MongoDB,48,10,10,0,1,64,10,5,1,0,0
EMP-2700,Data Science,Engineer,MongoDB,2,5,5,0,3,49,16,10,0,0,0
EMP-2701,Infrastructure,Developer,PostgreSQL,102,1,1,0,0,33,32,9,1,0,0
EMP-2702,Operations,Analyst,CockroachDB,-22,1,1,0,11,63,18,9,1,100,1
EMP-2703,Data Science,Developer,MongoDB,-12,2,2,0,5,67,8,9,1,32.17,0
EMP-2704,Security,Tech Lead,MySQL,45,6,3,3,2,17,32,3,0,22.83,0
EMP-2705,HR,Manager,MySQL,-16,1,1,0,8,24,8,6,0,100,1
EMP-2706,Data Science,Tech Lead,Redis,59,7,4,3,2,16,6,5,1,0,0
EMP-2707,HR,Engineer,PostgreSQL,-16,3,3,0,7,21,40,9,1,52.5,0
EMP-2708,HR,Junior Developer,CockroachDB,0,7,4,3,4,144,30,5,1,23.0,0
EMP-2709,QA,Manager,SQL Server,126,13,8,5,0,8,36,4,1,0,0
EMP-2710,Engineering,Senior Developer,MongoDB,16,6,4,2,1,21,35,8,0,0,0
EMP-2711,Infrastructure,Tech Lead,CockroachDB,-12,5,3,2,8,27,30,3,1,95.5,1
EMP-2712,Security,Tech Lead,MongoDB,115,4,2,2,1,31,11,5,1,0,0
EMP-2713,HR,Engineer,MongoDB,-27,12,7,5,4,49,26,9,1,99.17,1
EMP-2714,Data Science,Engineer,SQL Server,-25,12,10,2,10,49,28,3,0,100,1
EMP-2715,Finance,Junior Developer,PostgreSQL,47,9,6,3,0,95,39,6,0,0,0
EMP-2716,Security,Junior Developer,Redis,-37,1,1,0,5,120,38,5,1,100,1
EMP-2717,Infrastructure,Developer,MySQL,26,7,7,0,0,54,36,8,1,0,0
EMP-2718,Engineering,Analyst,MongoDB,23,8,5,3,2,12,40,7,0,0,0
EMP-2719,Infrastructure,Intern,MongoDB,123,14,10,4,2,93,25,9,1,0,0
EMP-2720,Operations,Analyst,MongoDB,66,1,1,0,0,69,40,4,1,0,0
EMP-2721,HR,Analyst,MariaDB,127,3,2,1,2,37,32,10,0,0,0
EMP-2722,Security,Senior Developer,MongoDB,121,14,13,1,0,16,21,8,1,0,0
EMP-2723,QA,Engineer,Oracle,-10,12,6,6,4,37,36,8,1,53.17,0
EMP-2724,Security,Engineer,MariaDB,11,5,4,1,1,20,29,6,1,0,0
EMP-2725,HR,Intern,Oracle,146,13,9,4,2,66,33,10,1,0,0
EMP-2726,Finance,Analyst,Redis,78,0,0,0,2,47,7,9,0,0,0
EMP-2727,Data Science,Senior Developer,Oracle,-17,12,10,2,11,4,14,10,1,57.67,0
EMP-2728,Finance,Developer,CockroachDB,89,4,4,0,2,55,31,5,0,0,0
EMP-2729,Operations,Tech Lead,PostgreSQL,2,14,9,5,4,27,38,5,0,12.5,0
EMP-2730,Finance,Analyst,Redis,11,10,6,4,2,64,40,6,0,6.67,0
EMP-2731,Data Science,Analyst,SQL Server,138,13,9,4,2,59,17,3,1,0,0
EMP-2732,HR,Senior Developer,SQL Server,109,1,1,0,0,30,35,4,0,0,0
EMP-2733,Engineering,Intern,CockroachDB,59,12,12,0,1,68,12,5,0,0,0
EMP-2734,HR,Senior Developer,PostgreSQL,45,15,8,7,0,8,30,10,1,0,0
EMP-2735,Operations,Senior Developer,PostgreSQL,-32,4,4,0,8,5,4,2,0,100,1
EMP-2736,Finance,Intern,MySQL,-25,5,5,0,12,125,23,4,1,100,1
EMP-2737,Security,Intern,MariaDB,-14,9,7,2,7,42,5,10,0,61.0,1
EMP-2738,Infrastructure,Intern,Redis,-27,12,9,3,5,120,7,4,0,100,1
EMP-2739,Infrastructure,Developer,MariaDB,64,12,7,5,1,39,6,9,1,0,0
EMP-2740,Security,Junior Developer,Oracle,42,15,10,5,1,54,6,2,1,0,0
EMP-2741,HR,Tech Lead,MariaDB,71,15,15,0,0,20,5,9,0,0,0
EMP-2742,Infrastructure,Junior Developer,Oracle,94,3,2,1,2,106,23,5,1,0,0
EMP-2743,Finance,Senior Developer,Redis,104,6,6,0,2,11,4,8,1,0,0
EMP-2744,Finance,Developer,PostgreSQL,-21,4,4,0,9,36,8,3,1,100,1
EMP-2745,Operations,Developer,Redis,84,5,3,2,2,50,9,9,0,0,0
EMP-2746,HR,Analyst,Oracle,94,6,3,3,1,43,6,3,0,17.17,0
EMP-2747,HR,Analyst,CockroachDB,70,7,4,3,2,48,4,8,1,0,0
EMP-2748,Infrastructure,Developer,CockroachDB,19,15,11,4,0,34,19,4,1,0,0
EMP-2749,Finance,Senior Developer,Oracle,-8,12,11,1,4,19,2,10,1,0,0
EMP-2750,HR,Analyst,Redis,116,15,13,2,2,42,1,8,0,0,0
EMP-2751,Infrastructure,Analyst,PostgreSQL,3,4,4,0,1,53,39,6,0,0,0
EMP-2752,QA,Intern,CockroachDB,21,6,4,2,0,134,6,8,0,0,0
EMP-2753,HR,Manager,SQL Server,-8,8,6,2,5,23,30,9,0,25.83,0
EMP-2754,QA,Manager,MySQL,51,8,7,1,1,12,31,9,1,0,0
EMP-2755,Finance,Developer,MongoDB,118,2,2,0,1,59,19,6,1,0,0
EMP-2756,HR,Manager,MariaDB,59,4,4,0,0,14,37,4,1,0,0
EMP-2757,Operations,Analyst,CockroachDB,11,6,4,2,0,60,20,3,0,0,0
EMP-2758,Finance,Intern,MongoDB,1,2,1,1,1,34,28,7,0,0,0
EMP-2759,Infrastructure,Tech Lead,Redis,-36,13,13,0,8,8,18,3,1,84.33,1
EMP-2760,Finance,Junior Developer,Redis,77,1,1,0,1,46,30,6,1,0,0
EMP-2761,Security,Junior Developer,Oracle,28,6,5,1,2,89,5,2,0,0,0
EMP-2762,Finance,Junior Developer,MongoDB,125,5,4,1,1,101,14,8,0,0,0
EMP-2763,Engineering,Engineer,CockroachDB,34,14,9,5,0,63,23,9,1,0,0
EMP-2764,Infrastructure,Engineer,MariaDB,40,2,2,0,2,22,18,7,1,0,0
EMP-2765,QA,Senior Developer,SQL Server,150,13,12,1,2,2,35,4,0,0,0
EMP-2766,Data Science,Tech Lead,SQL Server,-18,2,2,0,5,30,20,9,0,75.0,0
EMP-2767,Operations,Engineer,CockroachDB,-30,0,0,0,9,39,30,6,1,100,1
EMP-2768,Data Science,Tech Lead,SQL Server,90,13,11,2,0,10,23,8,0,0,0
EMP-2769,HR,Engineer,CockroachDB,19,14,10,4,1,52,10,3,1,0,0
EMP-2770,Operations,Developer,MySQL,122,5,4,1,0,42,3,6,0,0,0
EMP-2771,Security,Developer,Redis,138,7,4,3,1,63,18,2,0,16.5,0
EMP-2772,Data Science,Senior Developer,SQL Server,-6,10,5,5,10,27,5,4,1,100,1
EMP-2773,Infrastructure,Junior Developer,Oracle,-34,15,9,6,4,112,14,2,1,100,1
EMP-2774,Operations,Engineer,MySQL,33,12,10,2,2,13,34,9,1,0,0
EMP-2775,Engineering,Senior Developer,MongoDB,106,6,5,1,1,22,38,4,1,0,1
EMP-2776,Data Science,Developer,MySQL,34,9,6,3,2,42,17,7,1,0,0
EMP-2777,Engineering,Developer,MongoDB,-17,0,0,0,10,42,18,7,1,100,1
EMP-2778,Operations,Intern,CockroachDB,41,15,11,4,0,78,24,9,1,0,0
EMP-2779,Finance,Engineer,Oracle,138,12,9,3,2,71,20,4,1,0,0
EMP-2780,Finance,Developer,PostgreSQL,88,8,5,3,0,38,11,7,1,0,0
EMP-2781,Security,Junior Developer,Redis,-20,11,7,4,5,122,4,9,0,100,1
EMP-2782,QA,Analyst,PostgreSQL,125,2,2,0,0,71,12,10,0,0,0
EMP-2783,Infrastructure,Tech Lead,PostgreSQL,96,8,4,4,1,22,7,4,1,0,0
EMP-2784,QA,Developer,SQL Server,-24,15,15,0,4,16,21,5,0,0,0
EMP-2785,QA,Engineer,MariaDB,10,2,2,0,0,22,20,3,1,0,0
EMP-2786,QA,Analyst,CockroachDB,137,8,7,1,1,31,18,3,0,0,0
EMP-2787,Infrastructure,Manager,MySQL,88,0,0,0,0,10,39,10,1,0,0
EMP-2788,HR,Intern,SQL Server,86,8,4,4,1,60,19,5,1,0,0
EMP-2789,Security,Engineer,CockroachDB,-37,5,4,1,9,25,11,9,1,100,1
EMP-2790,Data Science,Analyst,Redis,18,11,6,5,1,64,3,4,1,0,0
EMP-2791,Security,Tech Lead,MariaDB,132,14,9,5,2,19,24,9,0,0,0
EMP-2792,Finance,Developer,MySQL,-29,15,12,3,12,43,9,3,1,100,1
EMP-2793,HR,Junior Developer,MongoDB,103,2,2,0,2,70,36,6,0,0,0
EMP-2794,QA,Analyst,Redis,138,14,7,7,1,25,5,7,0,14.17,0
EMP-2795,Infrastructure,Manager,CockroachDB,80,2,2,0,0,34,4,7,1,0,0
EMP-2796,Finance,Intern,CockroachDB,48,1,1,0,0,149,30,4,0,0.83,0
EMP-2797,Data Science,Intern,PostgreSQL,29,2,2,0,2,28,37,5,1,0,0
EMP-2798,Engineering,Tech Lead,MariaDB,36,14,7,7,1,9,39,5,0,19.5,0
EMP-2799,QA,Intern,MySQL,70,6,5,1,0,121,19,8,1,0,0
EMP-2800,Operations,Junior Developer,Oracle,97,15,8,7,2,154,30,10,1,0.67,0
EMP-2801,Security,Manager,MongoDB,104,2,1,1,0,11,33,4,1,0,0
EMP-2802,Operations,Senior Developer,MariaDB,-35,7,6,1,10,17,1,9,0,100,1
EMP-2803,Finance,Intern,Redis,92,3,2,1,0,67,7,7,1,0,0
EMP-2804,Data Science,Tech Lead,PostgreSQL,41,10,5,5,1,5,18,4,0,14.83,0
EMP-2805,Finance,Analyst,MongoDB,-6,8,7,1,10,67,18,4,1,50.17,0
EMP-2806,Engineering,Manager,Redis,107,6,3,3,0,26,10,8,1,0,0
EMP-2807,Operations,Tech Lead,CockroachDB,34,13,13,0,0,12,2,4,1,0,0
EMP-2808,QA,Junior Developer,MongoDB,66,3,2,1,1,75,9,3,0,6.5,0
EMP-2809,Engineering,Engineer,Oracle,95,15,9,6,2,71,2,5,0,11.83,0
EMP-2810,QA,Developer,MariaDB,108,9,6,3,2,54,37,2,1,0,0
EMP-2811,Infrastructure,Tech Lead,PostgreSQL,44,13,11,2,1,1,40,5,1,0,0
EMP-2812,Security,Engineer,CockroachDB,76,7,5,2,1,24,22,5,1,0,0
EMP-2813,Infrastructure,Manager,PostgreSQL,-24,13,8,5,5,16,31,6,1,95.67,1
EMP-2814,Engineering,Tech Lead,SQL Server,52,5,4,1,2,8,11,5,1,0,0
EMP-2815,HR,Senior Developer,SQL Server,111,3,3,0,2,20,9,7,0,0,0
EMP-2816,Engineering,Developer,Redis,75,6,6,0,0,56,31,9,1,0,0
EMP-2817,Security,Senior Developer,MariaDB,13,3,2,1,2,15,13,5,1,0,0
EMP-2818,Infrastructure,Intern,MySQL,87,11,11,0,2,61,1,6,0,0,0
EMP-2819,Security,Junior Developer,MySQL,36,5,5,0,0,24,31,7,1,0,0
EMP-2820,Operations,Senior Developer,PostgreSQL,-10,11,7,4,7,11,30,7,1,50.83,0
EMP-2821,Data Science,Engineer,CockroachDB,-1,0,0,0,3,21,23,10,1,0,0
EMP-2822,Finance,Developer,MariaDB,-2,1,1,0,5,63,38,2,1,27.5,0
EMP-2823,HR,Senior Developer,PostgreSQL,-25,15,15,0,8,17,28,9,0,26.83,0
EMP-2824,Finance,Developer,MySQL,21,11,6,5,2,47,27,2,0,31.83,0
EMP-2825,Engineering,Junior Developer,MongoDB,86,6,6,0,2,73,1,6,0,0,0
EMP-2826,Operations,Engineer,Redis,-13,8,6,2,6,62,30,9,0,62.33,1
EMP-2827,HR,Senior Developer,SQL Server,26,6,6,0,2,18,40,8,1,0,0
EMP-2828,Data Science,Intern,CockroachDB,36,13,8,5,2,38,6,6,0,0,0
EMP-2829,Operations,Tech Lead,Redis,88,6,3,3,2,3,26,3,0,20.5,0
EMP-2830,QA,Tech Lead,SQL Server,-25,12,7,5,7,4,18,4,0,100,1
EMP-2831,Security,Developer,Oracle,20,5,5,0,1,48,3,6,1,0,0
EMP-2832,Infrastructure,Intern,MySQL,-8,15,14,1,11,85,20,6,1,7.17,0
EMP-2833,Security,Engineer,PostgreSQL,102,4,3,1,0,26,14,6,1,0,0
EMP-2834,QA,Intern,MariaDB,41,11,6,5,0,48,13,5,0,0,0
EMP-2835,HR,Developer,Oracle,-4,2,1,1,10,39,9,8,0,94.5,1
EMP-2836,Operations,Senior Developer,CockroachDB,131,5,5,0,2,5,35,3,1,0,0
EMP-2837,Infrastructure,Senior Developer,SQL Server,106,12,6,6,2,19,9,9,1,0,0
EMP-2838,Infrastructure,Senior Developer,MongoDB,-29,7,7,0,4,10,8,7,1,48.67,0
EMP-2839,Operations,Developer,Redis,-33,11,7,4,8,64,14,7,1,100,1
EMP-2840,Engineering,Junior Developer,CockroachDB,-13,5,4,1,5,128,14,6,1,54.33,0
EMP-2841,Infrastructure,Senior Developer,CockroachDB,116,11,7,4,1,4,29,4,0,0,0
EMP-2842,Infrastructure,Analyst,MariaDB,126,1,1,0,2,40,23,2,1,0,0
EMP-2843,Finance,Developer,MongoDB,63,12,6,6,0,40,23,5,1,0,0
EMP-2844,HR,Analyst,Oracle,138,14,9,5,0,36,6,9,1,0,0
EMP-2845,HR,Developer,MySQL,-13,6,4,2,9,59,29,4,1,100,1
EMP-2846,Security,Intern,Oracle,134,8,6,2,1,43,31,4,0,0,0
EMP-2847,Operations,Developer,Oracle,31,2,2,0,2,40,38,6,1,0,0
EMP-2848,HR,Engineer,PostgreSQL,74,8,7,1,0,12,18,3,1,0,0
EMP-2849,Operations,Manager,PostgreSQL,-22,10,10,0,9,17,18,5,1,55.83,0
EMP-2850,Data Science,Intern,SQL Server,115,7,6,1,1,143,27,5,0,0,0
EMP-2851,QA,Intern,MariaDB,86,7,4,3,2,80,18,2,1,4.33,0
EMP-2852,Engineering,Intern,CockroachDB,74,9,9,0,1,157,16,8,0,0,0
EMP-2853,Infrastructure,Manager,MariaDB,-5,9,7,2,8,22,8,9,0,35.67,0
EMP-2854,Engineering,Analyst,MongoDB,89,9,9,0,1,49,29,8,1,0,0
EMP-2855,Data Science,Intern,MySQL,5,3,3,0,4,54,31,2,1,0,0
EMP-2856,QA,Junior Developer,Redis,107,1,1,0,0,48,17,5,1,0,0
EMP-2857,HR,Analyst,PostgreSQL,-30,4,4,0,9,65,36,7,1,100,1
EMP-2858,QA,Intern,CockroachDB,12,9,7,2,1,132,27,10,1,0,0
EMP-2859,Finance,Analyst,PostgreSQL,76,4,2,2,2,58,5,7,1,0,0
EMP-2860,Engineering,Intern,Oracle,108,6,3,3,0,147,13,9,1,0,0
EMP-2861,Data Science,Developer,MariaDB,4,14,7,7,1,28,7,3,1,5.67,0
EMP-2862,QA,Senior Developer,MongoDB,-40,13,8,5,7,12,12,7,0,100,1
EMP-2863,QA,Senior Developer,Oracle,114,5,3,2,1,15,21,6,1,0,0
EMP-2864,Engineering,Analyst,MariaDB,94,15,10,5,1,49,37,5,1,0,0
EMP-2865,Engineering,Engineer,Redis,112,15,8,7,2,17,6,10,1,0,0
EMP-2866,Data Science,Intern,Oracle,122,5,4,1,0,157,13,7,1,0,0
EMP-2867,Data Science,Analyst,PostgreSQL,64,3,2,1,0,62,8,4,0,0,0
EMP-2868,QA,Senior Developer,PostgreSQL,31,7,5,2,0,30,17,3,0,0,0
EMP-2869,Engineering,Developer,Oracle,82,9,7,2,1,29,40,10,1,0,0
EMP-2870,QA,Junior Developer,CockroachDB,-3,2,2,0,3,120,15,7,1,0,0
EMP-2871,QA,Analyst,CockroachDB,32,14,11,3,0,36,38,7,0,0,0
EMP-2872,QA,Tech Lead,MySQL,79,15,12,3,0,13,28,7,1,0,0
EMP-2873,Infrastructure,Intern,CockroachDB,12,13,9,4,0,158,8,6,0,0,0
EMP-2874,Operations,Tech Lead,MySQL,22,15,13,2,1,33,25,4,0,0,0
EMP-2875,Operations,Analyst,CockroachDB,7,15,12,3,3,54,7,5,1,0,0
EMP-2876,Engineering,Manager,PostgreSQL,70,5,5,0,1,31,37,4,0,0,0
EMP-2877,Data Science,Tech Lead,MySQL,21,12,6,6,0,5,26,4,0,8.83,0
EMP-2878,Engineering,Analyst,Redis,-20,11,8,3,5,47,9,7,0,81.83,1
EMP-2879,Data Science,Senior Developer,MariaDB,127,12,10,2,0,14,18,8,1,0,0
EMP-2880,QA,Junior Developer,Redis,4,11,11,0,4,141,1,8,0,0,0
EMP-2881,Infrastructure,Junior Developer,MySQL,-26,2,2,0,4,28,28,8,0,100,1
EMP-2882,Operations,Analyst,MongoDB,20,14,9,5,2,40,34,8,1,0,0
EMP-2883,Engineering,Tech Lead,SQL Server,58,9,5,4,2,29,4,6,0,8.83,0
EMP-2884,Operations,Tech Lead,Redis,113,11,7,4,0,27,13,6,1,0,0
EMP-2885,QA,Junior Developer,Redis,103,9,6,3,2,88,26,4,1,0,0
EMP-2886,QA,Analyst,Oracle,41,5,4,1,1,16,12,9,1,0,0
EMP-2887,Security,Junior Developer,Oracle,79,15,9,6,2,89,31,7,1,0,0
EMP-2888,Data Science,Intern,MySQL,-39,8,4,4,9,157,26,2,0,100,1
EMP-2889,Engineering,Intern,MySQL,110,4,4,0,0,42,18,8,0,0,0
EMP-2890,Finance,Junior Developer,MySQL,-2,6,6,0,4,46,25,3,1,0,0
EMP-2891,Engineering,Developer,MariaDB,136,1,1,0,1,34,13,3,0,0,0
EMP-2892,HR,Developer,PostgreSQL,96,2,1,1,1,40,36,7,1,0,0
EMP-2893,Data Science,Tech Lead,Oracle,-32,3,3,0,6,28,12,9,0,100,1
EMP-2894,Engineering,Intern,MySQL,81,2,2,0,0,57,28,3,1,0,0
EMP-2895,Data Science,Developer,MySQL,150,14,14,0,0,25,37,6,0,0,0
EMP-2896,Finance,Manager,Oracle,72,13,13,0,2,6,17,3,1,0,0
EMP-2897,QA,Developer,CockroachDB,64,14,8,6,1,41,6,8,1,0,0
EMP-2898,Engineering,Developer,MariaDB,78,8,4,4,2,33,17,3,1,4.5,0
EMP-2899,Data Science,Analyst,CockroachDB,108,2,2,0,0,72,12,5,1,0,0
EMP-2900,Data Science,Junior Developer,SQL Server,21,0,0,0,1,152,4,4,0,19.33,0
EMP-2901,Engineering,Intern,CockroachDB,89,11,7,4,0,42,6,9,0,0,0
EMP-2902,QA,Tech Lead,Oracle,4,4,4,0,3,24,24,3,1,0,0
EMP-2903,Infrastructure,Analyst,SQL Server,124,4,2,2,2,24,24,9,1,0,0
EMP-2904,Data Science,Analyst,MySQL,132,9,8,1,0,69,27,7,1,0,0
EMP-2905,Infrastructure,Developer,SQL Server,59,12,7,5,0,14,14,8,1,0,0
EMP-2906,Engineering,Engineer,Redis,-24,3,3,0,4,66,33,5,1,78.0,1
EMP-2907,QA,Analyst,Oracle,127,12,10,2,2,48,17,4,1,0,0
