employee_id,department,role,database_name,days_to_expiry,total_rotations,successful_rotations,failed_rotations,reminders_ignored,avg_response_hours,login_frequency_per_week,password_strength_score,uses_mfa,is_privileged,is_production,breach_risk_score,caused_breach
EMP-04178,Operations,Senior DBA,PostgreSQL,28,20,15,4,2,13,13,4,1,1,0,0.0,0
EMP-04179,Infrastructure,Tech Lead,Oracle,178,16,14,2,0,27,44,2,1,1,1,0.0,0
EMP-04180,Compliance,Tech Lead,Oracle,-10,1,1,0,2,14,9,9,1,1,1,55.82,1
EMP-04181,Data Science,DBA,Oracle,42,7,6,0,0,13,47,4,0,1,1,0.0,0
EMP-04182,Security,DBA,SQL Server,156,18,16,2,1,7,8,4,1,1,1,0.0,0
EMP-04183,Finance,Manager,PostgreSQL,0,18,13,5,8,24,14,8,1,0,0,36.57,0
EMP-04184,DevOps,Senior DBA,PostgreSQL,61,2,1,1,2,34,42,6,1,1,0,0.0,0
EMP-04185,Platform,Security Engineer,Oracle,159,10,5,5,2,60,8,9,1,1,0,11.79,0
EMP-04186,Infrastructure,Senior DBA,MariaDB,-2,18,17,0,4,30,11,10,1,1,1,0.0,0
EMP-04187,DevOps,SRE,MySQL,24,3,2,0,1,18,18,8,1,1,0,0.0,0
EMP-04188,Analytics,Analyst,MySQL,166,18,14,2,2,44,50,9,0,0,1,0.0,0
EMP-04189,Infrastructure,Tech Lead,MySQL,8,15,10,3,0,26,20,2,1,1,1,0.0,0
EMP-04190,Platform,SRE,MySQL,7,13,8,3,1,36,39,5,0,1,0,11.75,0
EMP-04191,Engineering,Analyst,MySQL,46,13,7,4,6,68,35,6,1,0,1,32.92,0
EMP-04192,Analytics,SRE,PostgreSQL,2,12,6,4,1,1,34,8,1,1,1,16.29,0
EMP-04193,Platform,SRE,PostgreSQL,23,20,17,2,4,4,5,5,0,1,1,0.0,0
EMP-04194,Engineering,Platform Engineer,MySQL,155,7,3,3,3,85,26,6,1,0,1,21.4,0
EMP-04195,Finance,SRE,Oracle,65,2,0,0,0,14,29,9,1,1,0,0.0,0
EMP-04196,Finance,Analyst,PostgreSQL,10,5,5,0,4,63,9,5,0,0,0,5.4,0
EMP-04197,Engineering,DBA,PostgreSQL,1,2,1,0,2,16,46,8,0,1,1,30.72,0
EMP-04198,Operations,Manager,PostgreSQL,-24,16,14,1,0,24,3,6,0,0,0,0.0,0
EMP-04199,Operations,DBA,MySQL,149,20,17,2,1,29,38,4,1,1,0,0.0,0
EMP-04200,Infrastructure,DBA,Oracle,43,10,6,3,1,8,36,2,1,1,1,0.0,0
EMP-04201,DevOps,Senior DBA,Oracle,40,20,20,0,2,31,19,8,1,1,0,0.0,0
EMP-04202,Engineering,Developer,MariaDB,37,9,8,1,3,98,9,3,1,0,0,0.0,0
EMP-04203,Platform,Senior Developer,Oracle,87,5,2,3,8,72,12,6,1,0,0,74.17,1
EMP-04204,Analytics,Tech Lead,Oracle,43,20,15,3,7,20,33,2,1,1,1,0.0,0
EMP-04205,Platform,Senior DBA,MySQL,101,4,0,3,0,24,22,4,0,1,0,30.5,0
EMP-04206,Infrastructure,Tech Lead,PostgreSQL,4,9,5,2,7,22,27,9,0,1,0,53.87,0
EMP-04207,Data Science,Senior DBA,MySQL,44,14,10,2,1,17,1,6,0,1,0,0.0,0
EMP-04208,Security,Platform Engineer,Oracle,21,19,12,5,3,92,35,3,1,0,0,0.0,0
EMP-04209,Analytics,Senior Developer,MariaDB,128,10,9,0,5,39,36,10,1,0,0,0.0,0
EMP-04210,Compliance,Tech Lead,MongoDB,84,10,4,4,1,9,30,10,0,1,0,2.98,0
EMP-04211,Engineering,SRE,MySQL,59,18,14,3,2,32,4,7,1,1,1,0.0,0
EMP-04212,Infrastructure,DBA,PostgreSQL,3,7,6,0,2,5,5,8,0,1,1,0.69,0
EMP-04213,Operations,Manager,MySQL,23,17,12,5,4,40,20,6,0,0,1,13.83,0
EMP-04214,Finance,Senior DBA,MySQL,150,16,12,4,2,15,34,9,0,1,0,0.0,0
EMP-04215,Data Science,Tech Lead,Oracle,26,2,1,1,0,27,43,4,1,1,1,0.0,0
EMP-04216,Analytics,Security Engineer,PostgreSQL,154,12,9,2,0,22,14,8,1,1,1,0.0,0
EMP-04217,Operations,Senior DBA,MySQL,161,15,14,0,1,35,9,9,1,1,0,0.0,0
EMP-04218,Security,Analyst,Oracle,-4,16,8,6,8,86,36,2,1,0,0,100.0,1
EMP-04219,Operations,DBA,PostgreSQL,78,13,5,6,1,18,13,3,1,1,0,25.77,0
EMP-04220,DevOps,Analyst,MariaDB,35,3,1,2,0,113,10,3,1,0,0,3.9,0
EMP-04221,Operations,Security Engineer,MySQL,23,5,3,1,2,100,19,2,0,1,1,36.58,0
EMP-04222,DevOps,Platform Engineer,Oracle,19,9,8,1,8,87,15,7,1,0,1,17.47,0
EMP-04223,Data Science,SRE,Oracle,19,17,12,4,3,22,50,3,1,1,0,0.0,0
EMP-04224,Infrastructure,Platform Engineer,MongoDB,16,3,1,2,3,34,34,4,1,0,1,23.36,0
EMP-04225,Analytics,Platform Engineer,PostgreSQL,156,11,5,6,1,74,9,4,1,0,0,22.6,0
EMP-04226,Infrastructure,Security Engineer,Oracle,144,15,11,4,2,8,10,4,1,1,0,0.0,0
EMP-04227,Infrastructure,SRE,PostgreSQL,-9,13,12,1,3,34,5,2,1,1,0,19.91,0
EMP-04228,Analytics,Senior DBA,PostgreSQL,-34,19,17,2,2,12,39,2,0,1,1,34.91,0
EMP-04229,Operations,SRE,Oracle,-21,19,12,6,4,15,2,5,1,1,1,100.0,1
EMP-04230,Infrastructure,Senior DBA,MySQL,113,0,0,0,0,33,13,5,1,1,1,0.0,0
EMP-04231,Engineering,Security Engineer,SQL Server,14,4,3,1,1,75,21,8,1,1,1,0.0,0
EMP-04232,Security,Senior Developer,PostgreSQL,-1,1,1,0,0,24,20,6,1,0,0,1.42,0
EMP-04233,Analytics,Manager,PostgreSQL,95,6,2,2,1,26,39,7,1,0,0,0.0,0
EMP-04234,Compliance,Tech Lead,Oracle,22,19,17,2,8,34,38,7,1,1,1,0.0,0
EMP-04235,Platform,Platform Engineer,MySQL,34,4,3,0,4,91,7,10,1,0,0,0.0,0
EMP-04236,Infrastructure,SRE,SQL Server,48,2,2,0,0,29,23,10,1,1,1,0.0,0
EMP-04237,Finance,DBA,Oracle,90,11,7,4,2,21,9,3,1,1,1,9.85,0
EMP-04238,Security,Analyst,Oracle,114,9,4,4,9,76,14,3,1,0,0,96.12,1
EMP-04239,Operations,Platform Engineer,Oracle,1,18,14,4,2,34,20,4,1,0,1,0.0,0
EMP-04240,Security,SRE,MySQL,169,10,6,2,1,28,24,7,1,1,0,0.0,0
EMP-04241,Operations,Developer,Oracle,27,12,5,6,1,45,1,9,1,0,0,6.97,0
EMP-04242,DevOps,Senior Developer,MongoDB,157,11,6,3,0,76,21,2,1,0,0,0.0,0
EMP-04243,DevOps,Manager,MySQL,6,20,20,0,7,47,30,9,1,0,1,0.0,0
EMP-04244,Compliance,Security Engineer,MySQL,114,18,12,4,2,67,34,4,0,1,0,0.0,0
EMP-04245,Infrastructure,SRE,PostgreSQL,24,6,3,3,0,11,40,5,0,1,0,10.55,0
EMP-04246,Compliance,Senior Developer,PostgreSQL,102,15,12,1,6,8,18,4,0,0,1,0.0,0
EMP-04247,Operations,Senior DBA,MySQL,-17,8,6,1,0,2,47,7,1,1,1,36.79,0
EMP-04248,DevOps,Manager,MongoDB,6,9,2,5,4,15,35,2,1,0,1,75.77,1
EMP-04249,Platform,Manager,MySQL,162,16,12,4,0,117,10,5,0,0,0,0.0,0
EMP-04250,DevOps,Developer,Oracle,106,16,14,2,8,30,29,6,1,0,1,0.0,0
EMP-04251,Analytics,Platform Engineer,Oracle,92,6,5,1,8,19,22,10,0,0,0,23.89,0
EMP-04252,Compliance,DBA,MySQL,127,20,15,3,4,25,26,3,0,1,1,0.0,0
EMP-04253,Finance,Senior DBA,PostgreSQL,124,18,11,5,3,21,4,10,0,1,1,0.0,0
EMP-04254,Finance,Security Engineer,Oracle,103,5,1,3,4,106,33,9,1,1,1,49.4,0
EMP-04255,Compliance,SRE,Oracle,70,6,2,4,3,5,30,10,0,1,1,44.54,0
EMP-04256,Analytics,Manager,PostgreSQL,-31,14,12,2,4,87,20,3,1,0,1,62.88,1
EMP-04257,Infrastructure,Manager,MySQL,19,4,0,2,3,45,26,7,1,0,1,23.06,0
EMP-04258,DevOps,Security Engineer,Oracle,13,15,14,1,0,74,25,10,1,1,0,0.0,0
EMP-04259,Compliance,Senior Developer,PostgreSQL,-31,10,9,1,4,73,19,5,1,0,1,60.94,1
EMP-04260,Security,Platform Engineer,Oracle,66,9,6,1,3,82,39,6,1,0,1,0.0,0
EMP-04261,Infrastructure,Analyst,MongoDB,7,11,5,4,9,112,47,7,0,0,1,100.0,1
EMP-04262,Finance,Developer,Oracle,138,11,7,4,0,12,28,2,0,0,1,3.16,0
EMP-04263,Engineering,DBA,Oracle,158,18,14,3,2,1,44,2,1,1,0,0.0,0
EMP-04264,Data Science,Senior Developer,Oracle,-18,6,1,4,4,22,6,2,0,0,0,100.0,1
EMP-04265,Data Science,Analyst,PostgreSQL,24,18,13,5,3,100,44,2,1,0,0,0.0,0
EMP-04266,Finance,Developer,Oracle,97,6,2,3,7,54,29,8,1,0,0,52.76,0
EMP-04267,Analytics,Security Engineer,Oracle,43,17,16,1,1,100,16,2,0,1,0,0.0,0
EMP-04268,Finance,DBA,Oracle,1,1,0,0,0,1,46,7,0,1,0,17.99,0
EMP-04269,Infrastructure,Senior DBA,PostgreSQL,10,17,17,0,3,6,40,4,1,1,1,0.0,0
EMP-04270,Engineering,Tech Lead,Oracle,-29,11,9,1,1,5,20,7,1,1,1,32.46,0
EMP-04271,Analytics,Manager,MySQL,107,18,12,4,8,108,7,4,1,0,1,33.75,0
EMP-04272,DevOps,SRE,SQL Server,-15,0,0,0,4,10,23,7,1,1,0,92.36,1
EMP-04273,Data Science,Senior DBA,PostgreSQL,141,7,3,4,1,11,27,3,0,1,0,32.4,0
EMP-04274,Security,Security Engineer,PostgreSQL,-35,0,0,0,4,13,34,9,1,1,0,82.08,1
EMP-04275,Analytics,Manager,MySQL,162,18,12,5,3,40,1,4,1,0,1,0.0,0
EMP-04276,Security,Security Engineer,PostgreSQL,12,16,15,1,1,36,48,2,0,1,1,0.0,0
EMP-04277,Operations,Senior Developer,Oracle,8,20,13,6,3,58,46,5,1,0,1,4.55,0
EMP-04278,Data Science,SRE,SQL Server,114,1,0,1,2,30,50,5,1,1,1,12.47,0
EMP-04279,Data Science,SRE,MySQL,3,11,7,3,3,29,14,10,1,1,0,9.23,0
EMP-04280,Security,Senior DBA,MySQL,-37,6,4,0,0,25,15,3,1,1,1,55.15,1
EMP-04281,Infrastructure,DBA,Oracle,11,16,10,6,1,1,28,10,1,1,0,0.0,0
EMP-04282,Data Science,DBA,MySQL,106,8,2,4,0,13,1,5,1,1,1,12.4,0
EMP-04283,Compliance,SRE,MySQL,84,5,3,1,2,21,9,3,0,1,0,11.56,0
EMP-04284,Data Science,Platform Engineer,Oracle,6,3,3,0,4,97,3,9,1,0,1,12.24,0
EMP-04285,Compliance,Senior DBA,Oracle,-1,18,13,5,4,32,26,2,0,1,0,70.92,1
EMP-04286,Analytics,Security Engineer,MariaDB,-21,19,14,4,4,30,8,7,0,1,1,78.28,1
EMP-04287,Analytics,SRE,Oracle,-41,10,8,0,3,8,12,5,0,1,0,69.77,1
EMP-04288,Infrastructure,Developer,MySQL,11,12,5,6,7,43,46,9,1,0,0,62.77,1
EMP-04289,Platform,Senior DBA,PostgreSQL,1,8,5,2,3,25,13,6,1,1,1,28.16,0
EMP-04290,Operations,Manager,Oracle,-14,9,8,0,1,58,19,5,1,0,0,18.35,0
EMP-04291,DevOps,Security Engineer,PostgreSQL,129,17,13,2,0,34,4,4,1,1,0,0.0,0
EMP-04292,DevOps,Senior DBA,SQL Server,74,17,13,4,0,6,44,5,0,1,1,0.0,1
EMP-04293,Compliance,DBA,PostgreSQL,64,5,4,1,3,23,8,3,1,1,0,0.0,0
EMP-04294,DevOps,Senior Developer,PostgreSQL,41,10,3,6,4,15,39,4,1,0,1,57.18,1
EMP-04295,Data Science,Tech Lead,Oracle,89,10,7,1,2,31,48,3,1,1,0,0.0,0
EMP-04296,Operations,DBA,PostgreSQL,-32,3,3,0,3,26,36,7,1,1,1,70.58,1
EMP-04297,Compliance,Tech Lead,MySQL,26,10,5,3,5,13,16,5,1,1,1,32.4,0
EMP-04298,Data Science,Security Engineer,MongoDB,162,16,11,5,3,74,36,9,1,1,0,0.0,0
EMP-04299,DevOps,Manager,PostgreSQL,48,18,13,3,0,116,36,7,1,0,0,0.0,0
EMP-04300,Data Science,Security Engineer,MySQL,134,17,10,5,0,82,30,3,0,1,0,4.46,0
EMP-04301,Operations,Senior DBA,MySQL,111,6,5,1,1,18,33,4,1,1,0,0.0,0
EMP-04302,Operations,Developer,Oracle,-37,18,15,1,6,47,42,7,1,0,1,40.66,0
EMP-04303,DevOps,Security Engineer,MySQL,3,19,14,4,0,8,4,9,1,1,0,0.0,0
EMP-04304,Engineering,Developer,Oracle,144,7,6,1,5,21,9,5,0,0,1,13.3,0
EMP-04305,Infrastructure,Tech Lead,MySQL,132,14,12,0,6,1,23,3,0,1,0,0.0,0
EMP-04306,Infrastructure,Senior DBA,MySQL,21,7,4,2,1,6,38,4,1,1,1,0.0,0
EMP-04307,Analytics,Manager,Oracle,-37,12,9,1,1,27,41,4,1,0,0,32.13,0
EMP-04308,Data Science,Developer,Oracle,7,10,2,6,6,52,9,7,1,0,1,100.0,1
EMP-04309,Operations,Tech Lead,MySQL,-43,7,5,0,3,1,11,5,1,1,1,65.65,1
EMP-04310,DevOps,Security Engineer,Oracle,54,11,9,2,1,17,28,5,0,1,1,0.0,0
EMP-04311,Data Science,Tech Lead,MySQL,26,20,14,4,3,26,3,10,1,1,1,0.0,0
EMP-04312,Security,Analyst,MySQL,8,10,4,5,9,116,36,3,1,0,0,100.0,1
EMP-04313,Platform,Analyst,SQL Server,-40,7,5,0,3,98,35,5,1,0,1,75.38,1
EMP-04314,Analytics,Analyst,MySQL,17,20,15,5,5,58,35,5,1,0,0,0.0,0
EMP-04315,DevOps,Platform Engineer,PostgreSQL,20,16,15,1,5,55,48,2,0,0,1,0.0,0
EMP-04316,Infrastructure,SRE,MySQL,-31,9,4,3,0,16,3,6,0,1,1,94.33,1
EMP-04317,Security,Developer,PostgreSQL,35,3,1,0,7,59,3,4,0,0,0,49.02,0
EMP-04318,Infrastructure,Manager,MySQL,0,13,7,5,1,10,15,2,1,0,1,36.46,0
EMP-04319,Engineering,Senior DBA,MySQL,9,10,7,2,3,10,11,3,0,1,1,20.96,0
EMP-04320,DevOps,Platform Engineer,PostgreSQL,-22,0,0,0,2,23,1,2,1,0,0,82.04,1
EMP-04321,Security,SRE,MariaDB,7,18,11,6,4,36,38,2,0,1,0,62.96,1
EMP-04322,Platform,Manager,MySQL,72,15,14,1,6,56,22,7,1,0,1,0.0,0
EMP-04323,Platform,Security Engineer,Oracle,-38,1,1,0,0,18,3,9,0,1,0,72.59,0
EMP-04324,Security,Senior Developer,PostgreSQL,6,18,15,1,1,9,40,6,1,0,1,0.0,0
EMP-04325,Finance,Manager,MySQL,-20,1,0,1,2,49,42,6,1,0,1,93.15,1
EMP-04326,Analytics,Analyst,PostgreSQL,-4,14,13,0,1,98,34,2,1,0,1,0.0,0
EMP-04327,Infrastructure,Senior DBA,Oracle,4,9,6,1,4,18,21,7,1,1,0,1.29,0
EMP-04328,DevOps,Analyst,SQL Server,-31,16,15,0,11,73,36,7,1,0,0,70.5,1
EMP-04329,Infrastructure,Analyst,MySQL,173,17,10,6,2,110,42,3,0,0,0,29.54,0
EMP-04330,Infrastructure,Developer,MySQL,176,8,6,2,8,45,39,2,1,0,1,45.56,0
EMP-04331,Analytics,SRE,PostgreSQL,120,18,16,2,2,28,47,9,1,1,0,0.0,0
EMP-04332,Analytics,Senior DBA,Oracle,140,17,15,2,1,1,43,3,0,1,0,0.0,0
EMP-04333,Operations,Platform Engineer,PostgreSQL,5,10,4,4,6,90,45,3,1,0,0,76.59,1
EMP-04334,Analytics,SRE,PostgreSQL,164,13,12,0,3,35,42,8,0,1,0,0.0,1
EMP-04335,Platform,Developer,MySQL,9,4,2,2,3,51,24,5,1,0,1,23.94,0
EMP-04336,Data Science,DBA,MySQL,108,5,3,1,0,34,5,6,1,1,1,0.0,0
EMP-04337,Engineering,Analyst,SQL Server,60,3,0,2,2,114,41,9,1,0,1,13.78,0
EMP-04338,Data Science,Security Engineer,Oracle,136,11,5,6,3,8,18,8,1,1,1,36.99,0
EMP-04339,Data Science,Tech Lead,Oracle,6,17,12,3,1,35,7,7,1,1,0,0.0,0
EMP-04340,Data Science,Tech Lead,Oracle,25,18,18,0,6,12,18,8,1,1,0,0.0,0
EMP-04341,DevOps,Manager,PostgreSQL,173,12,8,3,4,114,9,8,0,0,0,9.14,0
EMP-04342,Engineering,Developer,MongoDB,124,13,8,4,7,9,12,7,1,0,1,21.43,0
EMP-04343,Infrastructure,SRE,MySQL,24,18,16,0,1,26,33,5,0,1,1,0.0,0
EMP-04344,Engineering,Manager,PostgreSQL,7,6,3,1,2,9,36,2,1,0,1,14.55,1
EMP-04345,Engineering,DBA,MySQL,152,16,14,0,0,32,2,8,1,1,1,0.0,0
EMP-04346,Platform,Tech Lead,PostgreSQL,13,9,7,0,7,26,27,10,1,1,1,0.0,0
EMP-04347,Engineering,Security Engineer,PostgreSQL,8,20,14,4,2,115,38,9,1,1,1,0.0,0
EMP-04348,DevOps,Senior Developer,MySQL,141,13,7,6,6,87,45,5,1,0,0,55.19,1
EMP-04349,DevOps,Senior Developer,Oracle,91,5,3,0,8,61,10,7,1,0,1,30.36,0
EMP-04350,DevOps,Platform Engineer,Oracle,10,10,2,6,0,65,15,2,0,0,1,81.05,0
EMP-04351,DevOps,Tech Lead,SQL Server,28,14,11,2,2,11,30,7,1,1,0,0.0,0
EMP-04352,DevOps,SRE,Oracle,159,17,17,0,4,8,41,10,0,1,0,0.0,0
EMP-04353,Engineering,Analyst,PostgreSQL,133,0,0,0,11,104,7,9,0,0,0,78.53,1
EMP-04354,Security,Tech Lead,MySQL,-38,14,13,1,4,25,47,8,0,1,1,48.65,0
EMP-04355,Finance,SRE,Oracle,53,20,17,3,1,6,48,10,0,1,0,0.0,0
EMP-04356,Security,Security Engineer,PostgreSQL,117,13,11,0,1,34,20,4,1,1,0,0.0,0
EMP-04357,Data Science,Developer,Oracle,42,18,10,6,0,65,2,10,1,0,0,0.0,0
EMP-04358,Engineering,Manager,SQL Server,59,12,10,2,4,56,10,7,0,0,0,0.0,0
EMP-04359,Finance,Senior DBA,Oracle,-20,5,4,0,0,14,2,2,0,1,0,79.4,1
EMP-04360,Compliance,Analyst,Oracle,38,11,4,5,9,86,42,9,0,0,1,100.0,1
EMP-04361,Analytics,Developer,MongoDB,169,11,11,0,5,48,32,8,0,0,0,0.0,0
EMP-04362,Data Science,Senior DBA,PostgreSQL,43,11,5,4,3,3,2,10,1,1,0,0.0,0
EMP-04363,Analytics,Senior DBA,MySQL,20,1,1,0,1,6,12,7,1,1,1,0.0,0
EMP-04364,Infrastructure,Analyst,Oracle,78,15,10,4,7,107,42,2,1,0,0,43.24,0
EMP-04365,DevOps,Analyst,MySQL,29,3,2,0,2,115,27,3,1,0,1,4.27,0
EMP-04366,Engineering,Platform Engineer,PostgreSQL,161,18,16,2,3,30,15,5,1,0,1,0.0,0
EMP-04367,Security,Analyst,PostgreSQL,0,10,6,2,10,62,5,7,1,0,0,70.81,1
EMP-04368,Compliance,Manager,PostgreSQL,131,0,0,0,6,8,18,2,0,0,1,51.46,0
EMP-04369,Data Science,DBA,MySQL,64,1,0,1,0,12,22,3,1,1,0,0.0,0
EMP-04370,Platform,DBA,Oracle,23,6,2,3,1,33,40,4,1,1,1,23.93,0
EMP-04371,Data Science,Manager,PostgreSQL,144,6,5,0,2,98,40,10,1,0,0,0.0,0
EMP-04372,Operations,Senior DBA,MariaDB,7,4,1,2,3,15,4,3,1,1,0,45.75,0
EMP-04373,Infrastructure,Senior Developer,PostgreSQL,58,4,0,3,6,77,13,7,1,0,0,52.94,0
EMP-04374,Data Science,Tech Lead,MySQL,37,1,0,1,0,33,50,10,1,1,1,0.0,0
EMP-04375,Platform,Platform Engineer,Oracle,60,17,11,6,1,55,7,2,1,0,0,0.0,0
EMP-04376,Infrastructure,Senior DBA,Oracle,-24,0,0,0,3,4,31,5,1,1,0,100.0,1
EMP-04377,Analytics,Analyst,Oracle,44,14,11,3,0,102,13,10,1,0,1,0.0,0
EMP-04378,Engineering,Tech Lead,Oracle,0,5,3,0,4,3,2,2,1,1,1,45.35,0
EMP-04379,Data Science,Security Engineer,PostgreSQL,67,15,15,0,2,57,35,4,0,1,0,0.0,0
EMP-04380,Security,SRE,PostgreSQL,166,4,1,3,1,2,21,6,1,1,0,5.03,0
EMP-04381,Engineering,Tech Lead,Oracle,3,4,2,2,6,13,1,5,0,1,0,100.0,1
EMP-04382,Analytics,Security Engineer,Oracle,73,0,0,0,4,58,39,5,1,1,0,19.5,0
EMP-04383,Engineering,SRE,Oracle,141,9,9,0,1,34,3,4,1,1,0,0.0,0
EMP-04384,Analytics,DBA,MariaDB,62,11,10,0,4,24,47,6,0,1,1,0.0,0
EMP-04385,Finance,Security Engineer,MariaDB,5,15,10,3,2,35,47,7,1,1,0,0.0,0
EMP-04386,Compliance,Tech Lead,MySQL,1,18,17,1,6,9,17,10,1,1,1,0.0,0
EMP-04387,DevOps,Senior DBA,MariaDB,3,2,0,1,2,10,2,7,1,1,1,33.28,0
EMP-04388,Compliance,Analyst,MongoDB,89,6,3,1,8,81,41,4,1,0,1,45.73,0
EMP-04389,Engineering,Platform Engineer,PostgreSQL,-38,10,10,0,3,76,3,2,0,0,0,58.03,1
EMP-04390,Operations,Analyst,SQL Server,45,0,0,0,8,45,18,8,0,0,0,53.09,0
EMP-04391,Operations,Security Engineer,MySQL,-8,20,15,3,1,21,12,4,1,1,0,0.0,0
EMP-04392,Operations,Analyst,MariaDB,67,7,2,3,4,100,20,7,1,0,0,28.5,0
EMP-04393,Analytics,Tech Lead,PostgreSQL,94,4,4,0,6,25,48,8,1,1,0,0.0,0
EMP-04394,Compliance,Analyst,Oracle,9,0,0,0,3,19,18,7,0,0,0,16.41,0
EMP-04395,Security,DBA,Oracle,5,2,1,1,1,34,17,4,1,1,0,19.5,0
EMP-04396,Security,Senior Developer,Oracle,43,15,9,6,8,27,17,5,0,0,0,81.0,1
EMP-04397,Compliance,Senior Developer,MariaDB,17,14,7,5,7,65,16,5,1,0,1,58.78,1
EMP-04398,Platform,Analyst,Oracle,10,6,0,4,5,13,45,9,0,0,1,84.41,1
EMP-04399,Finance,Platform Engineer,MySQL,104,11,8,2,0,30,24,5,1,0,0,0.0,0
EMP-04400,Operations,Security Engineer,SQL Server,10,14,8,5,0,33,19,6,1,1,1,0.0,1
EMP-04401,Finance,Senior Developer,MySQL,-9,7,7,0,3,65,9,2,1,0,0,36.48,0
EMP-04402,Compliance,Senior Developer,PostgreSQL,12,4,0,3,8,92,38,2,1,0,1,100.0,1
EMP-04403,Engineering,Senior DBA,Oracle,4,8,2,4,3,20,12,5,1,1,1,71.78,1
EMP-04404,Platform,DBA,Oracle,14,5,2,2,1,14,42,4,0,1,1,28.8,0
EMP-04405,DevOps,Tech Lead,MySQL,171,20,16,2,4,2,47,8,0,1,0,0.0,0
EMP-04406,Data Science,Platform Engineer,MySQL,159,4,3,1,4,66,41,3,1,0,0,10.12,0
EMP-04407,Platform,DBA,Oracle,10,4,0,2,3,30,12,7,0,1,1,58.51,1
EMP-04408,Analytics,Senior DBA,Oracle,12,14,11,1,0,1,2,9,0,1,0,0.0,0
EMP-04409,Operations,Senior Developer,Oracle,48,13,10,1,0,32,34,10,1,0,0,0.0,0
EMP-04410,Infrastructure,Platform Engineer,Oracle,29,3,1,0,5,31,33,6,1,0,0,9.8,0
EMP-04411,Engineering,Developer,Oracle,9,14,9,5,0,64,43,2,1,0,1,0.38,0
EMP-04412,Platform,Tech Lead,PostgreSQL,87,19,14,4,7,16,6,7,1,1,1,0.0,0
EMP-04413,Infrastructure,Developer,MySQL,30,14,11,3,0,80,25,4,1,0,1,0.0,0
EMP-04414,Data Science,Tech Lead,MariaDB,109,8,6,0,4,3,12,6,1,1,0,0.0,0
EMP-04415,Operations,Platform Engineer,Oracle,14,3,1,2,6,45,18,8,1,0,1,46.65,0
EMP-04416,Infrastructure,Security Engineer,Oracle,59,5,1,3,4,116,43,6,0,1,1,83.85,1
EMP-04417,Finance,Senior Developer,MySQL,5,7,2,3,3,91,26,2,0,0,0,76.27,1
EMP-04418,Infrastructure,Analyst,MongoDB,31,20,13,5,10,74,2,9,0,0,1,47.06,0
EMP-04419,Compliance,Security Engineer,PostgreSQL,6,13,9,4,4,85,32,8,1,1,1,26.98,0
EMP-04420,Security,Senior DBA,MySQL,-7,3,0,1,4,6,11,9,0,1,1,91.38,1
EMP-04421,Compliance,Security Engineer,PostgreSQL,28,13,12,0,2,96,34,6,1,1,1,0.0,0
EMP-04422,Analytics,Tech Lead,MySQL,-1,19,15,3,2,6,40,10,1,1,1,0.0,0
EMP-04423,DevOps,Tech Lead,Oracle,141,4,0,3,3,17,12,5,1,1,1,47.13,0
EMP-04424,Operations,SRE,Oracle,5,9,3,5,2,1,19,6,0,1,1,80.67,1
EMP-04425,Compliance,Manager,PostgreSQL,29,19,16,3,4,21,36,2,0,0,0,0.0,0
EMP-04426,Operations,Senior DBA,MySQL,22,18,16,1,3,33,2,7,0,1,0,0.0,0
EMP-04427,DevOps,Tech Lead,PostgreSQL,34,13,8,3,8,10,16,10,1,1,0,12.79,0
EMP-04428,Security,SRE,MySQL,30,17,15,0,4,3,24,3,1,1,0,0.0,0
EMP-04429,Data Science,Developer,MySQL,52,4,4,0,0,13,7,5,0,0,1,0.0,0
EMP-04430,DevOps,Tech Lead,PostgreSQL,34,9,5,2,3,25,50,7,1,1,1,0.0,0
EMP-04431,Security,SRE,PostgreSQL,23,6,2,4,0,8,40,10,0,1,1,15.36,0
EMP-04432,Engineering,Manager,PostgreSQL,-31,11,5,6,4,71,37,2,1,0,1,100.0,1
EMP-04433,Finance,Platform Engineer,Oracle,-25,9,7,0,3,100,26,9,0,0,0,66.8,1
EMP-04434,Analytics,Analyst,MySQL,169,1,0,0,8,61,34,3,0,0,0,70.4,1
EMP-04435,Data Science,SRE,SQL Server,0,11,6,4,3,32,42,7,1,1,0,39.02,0
EMP-04436,Analytics,Manager,MySQL,-44,0,0,0,5,59,45,4,1,0,0,100.0,1
EMP-04437,Infrastructure,Analyst,MySQL,5,11,3,6,2,82,43,7,1,0,0,57.46,1
EMP-04438,DevOps,Developer,SQL Server,92,2,0,0,0,96,7,9,1,0,1,0.0,0
EMP-04439,Engineering,Security Engineer,Oracle,2,7,3,2,0,109,42,9,1,1,1,18.86,0
EMP-04440,Engineering,Manager,Oracle,163,12,7,3,5,12,35,4,1,0,1,13.51,0
EMP-04441,Infrastructure,Tech Lead,MySQL,18,5,1,2,8,21,6,6,0,1,0,82.06,1
EMP-04442,Finance,Security Engineer,MySQL,66,3,1,0,1,102,45,8,1,1,1,0.0,0
EMP-04443,Operations,DBA,Oracle,4,1,0,1,0,3,7,4,1,1,1,17.75,0
EMP-04444,Platform,Analyst,PostgreSQL,18,6,6,0,5,45,41,3,1,0,0,0.0,0
EMP-04445,Finance,Security Engineer,Oracle,66,6,2,2,1,21,16,8,1,1,0,0.0,0
EMP-04446,Platform,Security Engineer,PostgreSQL,22,9,8,0,2,48,31,6,1,1,1,0.0,0
